tournament,home,home_goal,away_goal,away,home_corner,away_corner,home_attack,away_attack,home_shots,away_shots,time,date,ht_diff,at_diff,ht_result,at_result,total_corners,Type 
Serie B,Oeste,1,0,Criciuma,6,12,,,,,20:00:00,6/4/2016,1,-1,WON,LOST,18,National 
Serie B,Londrina,1,0,Tupi MG,9,2,,,,,20:00:00,6/4/2016,1,-1,WON,LOST,11,National 
Serie B,Sampaio Correa,2,3,Ceara,10,3,,,,,20:00:00,6/4/2016,-1,1,LOST,WON,13,National 
Serie B,Nautico Capibaribe,2,0,Joinville,2,6,,,,,1:30:00,6/4/2016,2,-2,WON,LOST,8,National 
Serie B,Vila Nova,0,0,Parana,10,2,,,,,0:30:00,6/4/2016,0,0,DRAW,DRAW,12,National 
Serie B,Brasil de Pelotas,1,1,Luverdense,8,4,,,,,0:30:00,6/4/2016,0,0,DRAW,DRAW,12,National 
Serie B,EC Bahia,3,0,Paysandu,6,3,,,,,23:15:00,6/3/2016,3,-3,WON,LOST,9,National 
Serie B,Oeste,1,1,Vasco Da Gama RJ,5,5,,,,,1:30:00,6/1/2016,0,0,DRAW,DRAW,10,National 
Serie B,Tupi MG,1,2,Joinville,6,5,,,,,1:30:00,6/1/2016,-1,1,LOST,WON,11,National 
Serie B,Luverdense,3,2,Atletico Goianiense,6,8,,,,,1:30:00,6/1/2016,1,-1,WON,LOST,14,National 
Serie B,Brasil de Pelotas,1,0,Paysandu,6,2,,,,,23:15:00,5/31/2016,1,-1,WON,LOST,8,National 
Serie B,Ceara,2,1,Goias,5,6,,,,,23:15:00,5/31/2016,1,-1,WON,LOST,11,National 
Serie B,Sampaio Correa,0,0,Bragantino,6,8,,,,,23:15:00,5/31/2016,0,0,DRAW,DRAW,14,National 
Serie B,Vila Nova,1,2,CRB,10,5,,,,,23:15:00,5/31/2016,-1,1,LOST,WON,15,National 
Serie B,EC Bahia,0,0,Nautico Capibaribe,9,5,,,,,23:15:00,5/31/2016,0,0,DRAW,DRAW,14,National 
Serie B,Londrina,1,1,Parana,8,4,,,,,23:15:00,5/31/2016,0,0,DRAW,DRAW,12,National 
Serie B,Criciuma,1,0,Avai,11,4,,,,,23:15:00,5/31/2016,1,-1,WON,LOST,15,National 
Serie B,Paysandu,2,1,Luverdense,7,3,,,,,2:00:14,5/29/2016,1,-1,WON,LOST,10,National 
Serie B,Bragantino,2,1,Tupi MG,4,3,,,,,2:00:13,5/29/2016,1,-1,WON,LOST,7,National 
Serie B,Vasco Da Gama RJ,4,3,EC Bahia,6,6,,,,,21:32:33,5/28/2016,1,-1,WON,LOST,12,National 
Serie B,Avai,4,2,Ceara,6,8,,,,,20:00:00,5/28/2016,2,-2,WON,LOST,14,National 
Serie B,Atletico Goianiense,2,1,Vila Nova,1,1,,,,,20:00:00,5/28/2016,1,-1,WON,LOST,2,National 
Serie B,Joinville,1,1,Londrina,7,2,,,,,20:00:00,5/28/2016,0,0,DRAW,DRAW,9,National 
Serie B,Nautico Capibaribe,5,0,Sampaio Correa,4,2,,,,,1:30:00,5/28/2016,5,-5,WON,LOST,6,National 
Serie B,Goias,1,1,Brasil de Pelotas,7,3,,,,,0:30:00,5/28/2016,0,0,DRAW,DRAW,10,National 
Serie B,Parana,2,1,Oeste,4,7,,,,,0:30:00,5/28/2016,1,-1,WON,LOST,11,National 
Serie B,CRB,2,1,Criciuma,2,13,,,,,0:14:50,5/28/2016,1,-1,WON,LOST,15,National 
Serie B,EC Bahia,1,0,Joinville,10,0,,,,,0:30:06,5/26/2016,1,-1,WON,LOST,10,National 
Serie B,Tupi MG,5,1,Paysandu,4,8,,,,,1:30:00,5/25/2016,4,-4,WON,LOST,12,National 
Serie B,Criciuma,3,1,Goias,4,5,,,,,1:30:00,5/25/2016,2,-2,WON,LOST,9,National 
Serie B,Vila Nova,0,2,Vasco Da Gama RJ,9,11,,,,,1:30:00,5/25/2016,-2,2,LOST,WON,20,National 
Serie B,Luverdense,1,1,Avai,10,3,,,,,1:30:00,5/25/2016,0,0,DRAW,DRAW,13,National 
Serie B,Sampaio Correa,1,2,Parana,1,1,,,,,0:15:14,5/25/2016,-1,1,LOST,WON,2,National 
Serie B,Brasil de Pelotas,2,0,Bragantino,8,2,,,,,0:15:03,5/25/2016,2,-2,WON,LOST,10,National 
Serie B,Oeste,2,1,CRB,11,4,,,,,0:14:46,5/25/2016,1,-1,WON,LOST,15,National 
Serie B,Ceara,0,1,Atletico Goianiense,8,1,,,,,23:15:00,5/24/2016,-1,1,LOST,WON,9,National 
Serie B,Londrina,1,0,Nautico Capibaribe,10,8,,,,,23:15:00,5/24/2016,1,-1,WON,LOST,18,National 
Serie B,CRB,0,3,Ceara,11,6,,,,,21:33:03,5/21/2016,-3,3,LOST,WON,17,National 
Serie B,Parana,0,0,EC Bahia,3,6,,,,,21:30:29,5/21/2016,0,0,DRAW,DRAW,9,National 
Serie B,Vasco Da Gama RJ,1,0,Tupi MG,5,2,,,,,21:00:55,5/21/2016,1,-1,WON,LOST,7,National 
Serie B,Paysandu,1,1,Oeste,2,7,,,,,21:00:13,5/21/2016,0,0,DRAW,DRAW,9,National 
Serie B,Avai,2,0,Sampaio Correa,6,3,,,,,20:59:45,5/21/2016,2,-2,WON,LOST,9,National 
Serie B,Joinville,0,0,Criciuma,3,5,,,,,1:30:00,5/21/2016,0,0,DRAW,DRAW,8,National 
Serie B,Goias,1,1,Londrina,9,7,,,,,0:30:00,5/21/2016,0,0,DRAW,DRAW,16,National 
Serie B,Atletico Goianiense,1,0,Brasil de Pelotas,6,3,,,,,23:15:00,5/20/2016,1,-1,WON,LOST,9,National 
Serie B,Nautico Capibaribe,3,2,Vila Nova,7,7,,,,,1:30:00,5/18/2016,1,-1,WON,LOST,14,National 
Serie B,Bragantino,0,1,Luverdense,11,2,,,,,23:15:00,5/17/2016,-1,1,LOST,WON,13,National 
Serie B,EC Bahia,2,1,Avai,6,2,,,,,1:59:30,5/15/2016,1,-1,WON,LOST,8,National 
Serie B,Luverdense,1,1,Joinville,8,4,,,,,1:58:54,5/15/2016,0,0,DRAW,DRAW,12,National 
Serie B,Sampaio Correa,0,4,Vasco Da Gama RJ,9,2,,,,,21:02:57,5/14/2016,-4,4,LOST,WON,11,National 
Serie B,Brasil de Pelotas,2,0,Parana,3,4,,,,,21:01:19,5/14/2016,2,-2,WON,LOST,7,National 
Serie B,Ceara,2,2,Paysandu,7,5,,,,,21:00:53,5/14/2016,0,0,DRAW,DRAW,12,National 
Serie B,Londrina,0,1,CRB,10,1,,,,,21:00:46,5/14/2016,-1,1,LOST,WON,11,National 
Serie B,Criciuma,1,0,Nautico Capibaribe,5,3,,,,,20:30:00,5/14/2016,1,-1,WON,LOST,8,National 
Serie B,Tupi MG,0,1,Goias,4,7,,,,,1:30:00,5/14/2016,-1,1,LOST,WON,11,National 
Serie B,Oeste,0,1,Atletico Goianiense,11,3,,,,,1:29:29,5/14/2016,-1,1,LOST,WON,14,National 
Serie B,Vila Nova,3,1,Bragantino,2,4,,,,,23:15:00,5/13/2016,2,-2,WON,LOST,6,National 
Serie B,Sampaio Correa,1,1,Parana,9,1,,,,,19:31:43,11/28/2015,0,0,DRAW,DRAW,10,National 
Serie B,Santa Cruz FC,3,1,Vitoria,11,13,,,,,19:30:32,11/28/2015,2,-2,WON,LOST,24,National 
Serie B,EC Bahia,1,0,Atletico Goianiense,5,6,,,,,19:30:00,11/28/2015,1,-1,WON,LOST,11,National 
Serie B,Botafogo RJ,0,0,America MG,7,7,,,,,19:30:00,11/28/2015,0,0,DRAW,DRAW,14,National 
Serie B,Bragantino,0,2,Nautico Capibaribe,12,4,,,,,19:30:00,11/28/2015,-2,2,LOST,WON,16,National 
Serie B,Ceara,1,0,Macae Esporte RJ,4,6,,,,,19:30:00,11/28/2015,1,-1,WON,LOST,10,National 
Serie B,Oeste,0,0,Paysandu,4,5,,,,,19:30:00,11/28/2015,0,0,DRAW,DRAW,9,National 
Serie B,Luverdense,2,0,Mogi Mirim,10,3,,,,,23:29:51,11/27/2015,2,-2,WON,LOST,13,National 
Serie B,Criciuma,2,1,CRB,9,6,,,,,22:32:29,11/27/2015,1,-1,WON,LOST,15,National 
Serie B,Boa,2,0,ABC,1,1,,,,,22:30:00,11/24/2015,2,-2,WON,LOST,2,National 
Serie B,CRB,2,1,Sampaio Correa,6,3,,,,,19:34:14,11/21/2015,1,-1,WON,LOST,9,National 
Serie B,Paysandu,1,0,Criciuma,7,6,,,,,19:31:04,11/21/2015,1,-1,WON,LOST,13,National 
Serie B,Nautico Capibaribe,1,0,EC Bahia,7,4,,,,,19:30:50,11/21/2015,1,-1,WON,LOST,11,National 
Serie B,Vitoria,3,0,Luverdense,7,5,,,,,19:30:00,11/21/2015,3,-3,WON,LOST,12,National 
Serie B,America MG,1,1,Ceara,2,4,,,,,19:30:00,11/21/2015,0,0,DRAW,DRAW,6,National 
Serie B,CA Parana,0,2,Bragantino,3,1,,,,,19:30:00,11/21/2015,-2,2,LOST,WON,4,National 
Serie B,Mogi Mirim,0,3,Santa Cruz FC,6,7,,,,,19:29:40,11/21/2015,-3,3,LOST,WON,13,National 
Serie B,ABC,1,2,Botafogo RJ,6,4,,,,,23:30:54,11/20/2015,-1,1,LOST,WON,10,National 
Serie B,Macae Esporte FC,1,1,Boa,12,2,,,,,22:30:00,11/20/2015,0,0,DRAW,DRAW,14,National 
Serie B,Atletico Goianiense,3,1,Oeste,3,4,,,,,21:00:00,11/20/2015,2,-2,WON,LOST,7,National 
Serie B,Parana,1,0,America MG,2,6,,,,,23:00:00,11/14/2015,1,-1,WON,LOST,8,National 
Serie B,Atletico Goianiense,3,4,Macae Esporte RJ,5,3,,,,,23:00:00,11/14/2015,-1,1,LOST,WON,8,National 
Serie B,Vitoria,1,0,Ceara,2,3,,,,,19:30:00,11/14/2015,1,-1,WON,LOST,5,National 
Serie B,Botafogo RJ,0,3,Santa Cruz FC,6,6,,,,,19:30:00,11/14/2015,-3,3,LOST,WON,12,National 
Serie B,Bragantino,3,0,Sampaio Correa,10,6,,,,,19:30:00,11/14/2015,3,-3,WON,LOST,16,National 
Serie B,Boa,3,0,EC Bahia,4,5,,,,,19:30:00,11/14/2015,3,-3,WON,LOST,9,National 
Serie B,Nautico Capibaribe,1,1,CRB,10,7,,,,,19:30:00,11/14/2015,0,0,DRAW,DRAW,17,National 
Serie B,Paysandu,3,2,Luverdense,5,6,,,,,23:00:18,11/13/2015,1,-1,WON,LOST,11,National 
Serie B,ABC,3,1,Mogi Mirim,8,3,,,,,23:00:00,11/13/2015,2,-2,WON,LOST,11,National 
Serie B,Oeste,1,1,Criciuma,4,7,,,,,22:58:48,11/13/2015,0,0,DRAW,DRAW,11,National 
Serie B,Sampaio Correa,2,0,Atletico Goianiense,7,7,,,,,23:32:41,11/10/2015,2,-2,WON,LOST,14,National 
Serie B,EC Bahia,2,2,ABC,11,3,,,,,23:32:35,11/10/2015,0,0,DRAW,DRAW,14,National 
Serie B,CRB,2,0,Parana,4,3,,,,,23:31:54,11/10/2015,2,-2,WON,LOST,7,National 
Serie B,Luverdense,0,1,Botafogo RJ,6,4,,,,,23:30:40,11/10/2015,-1,1,LOST,WON,10,National 
Serie B,Ceara,3,0,Bragantino,2,7,,,,,23:30:00,11/10/2015,3,-3,WON,LOST,9,National 
Serie B,Santa Cruz FC,3,1,Oeste,8,4,,,,,23:29:31,11/10/2015,2,-2,WON,LOST,12,National 
Serie B,Macae Esporte RJ,1,1,Nautico Capibaribe,12,1,,,,,21:00:00,11/10/2015,0,0,DRAW,DRAW,13,National 
Serie B,Mogi Mirim,1,1,Paysandu,6,4,,,,,21:00:00,11/10/2015,0,0,DRAW,DRAW,10,National 
Serie B,America MG,4,0,Vitoria,3,3,,,,,21:00:00,11/10/2015,4,-4,WON,LOST,6,National 
Serie B,Criciuma,3,0,Boa,4,4,,,,,21:00:00,11/10/2015,3,-3,WON,LOST,8,National 
Serie B,Sampaio Correa,1,1,Oeste,13,3,,,,,23:01:15,11/7/2015,0,0,DRAW,DRAW,16,National 
Serie B,CRB,4,1,Atletico Goianiense,10,5,,,,,23:00:00,11/7/2015,3,-3,WON,LOST,15,National 
Serie B,Nautico Capibaribe,2,0,Parana,3,6,,,,,19:31:15,11/7/2015,2,-2,WON,LOST,9,National 
Serie B,Criciuma,1,0,Botafogo RJ,5,8,,,,,19:31:07,11/7/2015,1,-1,WON,LOST,13,National 
Serie B,Macae Esporte RJ,0,2,Vitoria,14,8,,,,,19:30:04,11/7/2015,-2,2,LOST,WON,22,National 
Serie B,EC Bahia,1,2,Santa Cruz FC,13,10,,,,,19:30:00,11/7/2015,-1,1,LOST,WON,23,National 
Serie B,Luverdense,2,0,Boa,7,3,,,,,23:00:00,11/6/2015,2,-2,WON,LOST,10,National 
Serie B,Ceara,3,0,ABC,3,2,,,,,23:00:00,11/6/2015,3,-3,WON,LOST,5,National 
Serie B,America MG,3,1,Paysandu,3,8,,,,,23:27:14,11/3/2015,2,-2,WON,LOST,11,National 
Serie B,Bragantino,3,1,Mogi Mirim,14,4,,,,,21:00:20,11/3/2015,2,-2,WON,LOST,18,National 
Serie B,ABC,2,3,Sampaio Correa,14,0,,,,,22:59:36,10/31/2015,-1,1,LOST,WON,14,National 
Serie B,Paysandu,5,1,CRB,11,5,,,,,19:31:32,10/31/2015,4,-4,WON,LOST,16,National 
Serie B,Mogi Mirim,0,2,Ceara,1,2,,,,,19:30:00,10/31/2015,-2,2,LOST,WON,3,National 
Serie B,Vitoria,2,3,Nautico Capibaribe,5,6,,,,,19:10:18,10/31/2015,-1,1,LOST,WON,11,National 
Serie B,Botafogo RJ,1,0,EC Bahia,8,9,,,,,19:09:45,10/31/2015,1,-1,WON,LOST,17,National 
Serie B,Parana,3,0,Macae Esporte RJ,6,5,,,,,23:00:00,10/30/2015,3,-3,WON,LOST,11,National 
Serie B,Atletico Goianiense,0,1,Bragantino,3,1,,,,,22:59:50,10/30/2015,-1,1,LOST,WON,4,National 
Serie B,Santa Cruz FC,2,0,Criciuma,5,8,,,,,23:31:02,10/27/2015,2,-2,WON,LOST,13,National 
Serie B,Parana,0,0,ABC,10,2,,,,,23:01:10,10/27/2015,0,0,DRAW,DRAW,12,National 
Serie B,Oeste,1,0,Luverdense,4,8,,,,,22:59:02,10/27/2015,1,-1,WON,LOST,12,National 
Serie B,Boa,1,2,America MG,1,2,,,,,20:59:40,10/27/2015,-1,1,LOST,WON,3,National 
Serie B,Bragantino,3,2,Luverdense,3,7,,,,,0:00:33,10/25/2015,1,-1,WON,LOST,10,National 
Serie B,Ceara,2,1,Boa,5,3,,,,,0:00:10,10/25/2015,1,-1,WON,LOST,8,National 
Serie B,Atletico Goianiense,0,0,Santa Cruz FC,4,6,,,,,20:30:32,10/24/2015,0,0,DRAW,DRAW,10,National 
Serie B,Sampaio Correa,2,0,Paysandu,11,10,,,,,20:30:00,10/24/2015,2,-2,WON,LOST,21,National 
Serie B,CRB,0,0,Vitoria,4,3,,,,,20:30:00,10/24/2015,0,0,DRAW,DRAW,7,National 
Serie B,Nautico Capibaribe,1,4,Botafogo RJ,5,5,,,,,20:30:00,10/24/2015,-3,3,LOST,WON,10,National 
Serie B,America MG,2,1,Oeste,11,2,,,,,0:01:05,10/24/2015,1,-1,WON,LOST,13,National 
Serie B,Macae Esporte RJ,1,0,Mogi Mirim,8,5,,,,,23:58:54,10/23/2015,1,-1,WON,LOST,13,National 
Serie B,Botafogo RJ,0,1,Ceara,5,4,,,,,0:00:00,10/21/2015,-1,1,LOST,WON,9,National 
Serie B,EC Bahia,1,0,Criciuma,10,2,,,,,23:59:41,10/20/2015,1,-1,WON,LOST,12,National 
Serie B,Luverdense,2,0,CRB,4,7,,,,,1:00:00,10/18/2015,2,-2,WON,LOST,11,National 
Serie B,Paysandu,1,1,Macae Esporte RJ,12,2,,,,,1:00:00,10/18/2015,0,0,DRAW,DRAW,14,National 
Serie B,ABC,4,2,America MG,7,7,,,,,20:30:00,10/17/2015,2,-2,WON,LOST,14,National 
Serie B,Oeste,0,1,EC Bahia,5,8,,,,,20:30:00,10/17/2015,-1,1,LOST,WON,13,National 
Serie B,Santa Cruz FC,1,3,Nautico Capibaribe,7,1,,,,,20:30:00,10/17/2015,-2,2,LOST,WON,8,National 
Serie B,Criciuma,3,0,Ceara,3,3,,,,,20:30:00,10/17/2015,3,-3,WON,LOST,6,National 
Serie B,Mogi Mirim,0,2,Atletico Goianiense,14,3,,,,,20:29:25,10/17/2015,-2,2,LOST,WON,17,National 
Serie B,Botafogo RJ,4,0,Bragantino,5,7,,,,,20:00:00,10/17/2015,4,-4,WON,LOST,12,National 
Serie B,Vitoria,1,1,Parana,8,8,,,,,1:30:00,10/17/2015,0,0,DRAW,DRAW,16,National 
Serie B,Boa,2,2,Sampaio Correa,4,13,,,,,23:30:00,10/16/2015,0,0,DRAW,DRAW,17,National 
Serie B,Vitoria,2,1,Boa,5,1,,,,,20:30:00,10/10/2015,1,-1,WON,LOST,6,National 
Serie B,Luverdense,2,1,Sampaio Correa,11,2,,,,,1:30:09,10/7/2015,1,-1,WON,LOST,13,National 
Serie B,Paysandu,0,0,EC Bahia,4,6,,,,,1:30:00,10/7/2015,0,0,DRAW,DRAW,10,National 
Serie B,CRB,3,2,Santa Cruz FC,13,6,,,,,0:30:00,10/7/2015,1,-1,WON,LOST,19,National 
Serie B,Parana,1,1,Oeste,3,1,,,,,0:30:00,10/7/2015,0,0,DRAW,DRAW,4,National 
Serie B,Nautico Capibaribe,1,0,Mogi Mirim,3,6,,,,,0:30:00,10/7/2015,1,-1,WON,LOST,9,National 
Serie B,ABC,1,1,Atletico Goianiense,4,6,,,,,0:30:00,10/7/2015,0,0,DRAW,DRAW,10,National 
Serie B,America MG,1,0,Macae Esporte RJ,7,5,,,,,0:30:00,10/7/2015,1,-1,WON,LOST,12,National 
Serie B,Bragantino,2,0,Criciuma,9,7,,,,,23:00:00,10/6/2015,2,-2,WON,LOST,16,National 
Serie B,Mogi Mirim,1,2,America MG,9,8,,,,,1:00:00,10/4/2015,-1,1,LOST,WON,17,National 
Serie B,EC Bahia,1,3,Vitoria,1,3,,,,,20:30:00,10/3/2015,-2,2,LOST,WON,4,National 
Serie B,Macae Esporte RJ,3,1,ABC,7,4,,,,,20:30:00,10/3/2015,2,-2,WON,LOST,11,National 
Serie B,Atletico Goianiense,2,1,Paysandu,8,6,,,,,20:30:00,10/3/2015,1,-1,WON,LOST,14,National 
Serie B,Boa,1,3,CRB,5,3,,,,,20:30:00,10/3/2015,-2,2,LOST,WON,8,National 
Serie B,Oeste,2,0,Nautico Capibaribe,1,7,,,,,20:28:49,10/3/2015,2,-2,WON,LOST,8,National 
Serie B,Sampaio Correa,2,2,Botafogo RJ,11,3,,,,,1:00:00,10/3/2015,0,0,DRAW,DRAW,14,National 
Serie B,Criciuma,0,0,Parana,11,2,,,,,23:30:00,10/2/2015,0,0,DRAW,DRAW,13,National 
Serie B,Ceara,0,1,Luverdense,7,18,,,,,1:00:00,9/30/2015,-1,1,LOST,WON,25,National 
Serie B,Santa Cruz FC,3,1,Bragantino,9,0,,,,,0:59:12,9/30/2015,2,-2,WON,LOST,9,National 
Serie B,Parana,1,2,Atletico Goianiense,9,4,,,,,1:01:44,9/27/2015,-1,1,LOST,WON,13,National 
Serie B,Luverdense,2,2,EC Bahia,12,3,,,,,1:00:00,9/27/2015,0,0,DRAW,DRAW,15,National 
Serie B,Vitoria,3,1,Paysandu,4,11,,,,,20:30:00,9/26/2015,2,-2,WON,LOST,15,National 
Serie B,Sampaio Correa,0,0,Santa Cruz FC,11,3,,,,,20:30:00,9/26/2015,0,0,DRAW,DRAW,14,National 
Serie B,Nautico Capibaribe,3,0,ABC,3,8,,,,,20:30:00,9/26/2015,3,-3,WON,LOST,11,National 
Serie B,Ceara,1,1,Oeste,8,3,,,,,20:30:00,9/26/2015,0,0,DRAW,DRAW,11,National 
Serie B,CRB,2,1,Mogi Mirim,11,3,,,,,20:30:00,9/26/2015,1,-1,WON,LOST,14,National 
Serie B,America MG,2,1,Criciuma,3,4,,,,,1:01:59,9/26/2015,1,-1,WON,LOST,7,National 
Serie B,Bragantino,2,1,Boa,6,9,,,,,0:30:00,9/23/2015,1,-1,WON,LOST,15,National 
Serie B,Atletico Goianiense,0,0,Criciuma,7,5,,,,,23:30:00,9/22/2015,0,0,DRAW,DRAW,12,National 
Serie B,Botafogo RJ,2,1,Macae Esporte RJ,4,2,,,,,23:00:00,9/22/2015,1,-1,WON,LOST,6,National 
Serie B,Macae Esporte RJ,0,0,CRB,9,5,,,,,1:00:00,9/20/2015,0,0,DRAW,DRAW,14,National 
Serie B,Criciuma,0,1,Luverdense,17,4,,,,,1:00:00,9/20/2015,-1,1,LOST,WON,21,National 
Serie B,Paysandu,0,1,Nautico Capibaribe,14,4,,,,,20:30:24,9/19/2015,-1,1,LOST,WON,18,National 
Serie B,EC Bahia,1,1,Sampaio Correa,3,8,,,,,20:30:00,9/19/2015,0,0,DRAW,DRAW,11,National 
Serie B,Santa Cruz FC,2,1,Ceara,3,3,,,,,20:30:00,9/19/2015,1,-1,WON,LOST,6,National 
Serie B,Oeste,1,1,Bragantino,8,7,,,,,20:30:00,9/19/2015,0,0,DRAW,DRAW,15,National 
Serie B,Mogi Mirim,1,2,Parana,2,5,,,,,20:29:50,9/19/2015,-1,1,LOST,WON,7,National 
Serie B,Boa,0,1,Botafogo RJ,7,0,,,,,1:30:00,9/19/2015,-1,1,LOST,WON,7,National 
Serie B,Atletico Goianiense,1,1,America MG,4,6,,,,,0:30:00,9/19/2015,0,0,DRAW,DRAW,10,National 
Serie B,ABC,0,0,Vitoria,5,10,,,,,23:00:00,9/18/2015,0,0,DRAW,DRAW,15,National 
Serie B,Boa,1,3,Santa Cruz FC,9,5,,,,,1:30:08,9/16/2015,-2,2,LOST,WON,14,National 
Serie B,Botafogo RJ,1,1,Oeste,7,4,,,,,1:29:34,9/16/2015,0,0,DRAW,DRAW,11,National 
Serie B,CRB,1,0,America MG,6,3,,,,,0:30:44,9/16/2015,1,-1,WON,LOST,9,National 
Serie B,Paysandu,3,2,ABC,4,6,,,,,0:30:00,9/16/2015,1,-1,WON,LOST,10,National 
Serie B,Nautico Capibaribe,1,1,Atletico Goianiense,2,12,,,,,0:30:00,9/16/2015,0,0,DRAW,DRAW,14,National 
Serie B,Luverdense,2,0,Parana,4,5,,,,,0:30:00,9/16/2015,2,-2,WON,LOST,9,National 
Serie B,Vitoria,4,1,Mogi Mirim,7,4,,,,,0:30:00,9/16/2015,3,-3,WON,LOST,11,National 
Serie B,Criciuma,1,1,Sampaio Correa,10,1,,,,,0:29:56,9/16/2015,0,0,DRAW,DRAW,11,National 
Serie B,Ceara,2,2,EC Bahia,10,4,,,,,23:01:01,9/15/2015,0,0,DRAW,DRAW,14,National 
Serie B,Bragantino,2,2,Macae Esporte RJ,5,3,,,,,23:00:00,9/15/2015,0,0,DRAW,DRAW,8,National 
Serie B,Macae Esporte RJ,1,1,Criciuma,2,6,,,,,0:57:42,9/13/2015,0,0,DRAW,DRAW,8,National 
Serie B,America MG,2,1,Nautico Capibaribe,4,4,,,,,20:30:00,9/12/2015,1,-1,WON,LOST,8,National 
Serie B,Sampaio Correa,1,0,Ceara,7,7,,,,,20:30:00,9/12/2015,1,-1,WON,LOST,14,National 
Serie B,Atletico Goianiense,0,0,Vitoria,6,4,,,,,20:30:00,9/12/2015,0,0,DRAW,DRAW,10,National 
Serie B,Santa Cruz FC,2,0,Luverdense,11,5,,,,,20:30:00,9/12/2015,2,-2,WON,LOST,16,National 
Serie B,ABC,0,0,CRB,8,1,,,,,20:29:34,9/12/2015,0,0,DRAW,DRAW,9,National 
Serie B,Mogi Mirim,0,3,Botafogo RJ,2,6,,,,,1:30:43,9/12/2015,-3,3,LOST,WON,8,National 
Serie B,Parana,1,1,Paysandu,3,2,,,,,0:30:00,9/12/2015,0,0,DRAW,DRAW,5,National 
Serie B,Oeste,2,1,Boa,8,4,,,,,0:30:00,9/12/2015,1,-1,WON,LOST,12,National 
Serie B,EC Bahia,3,2,Bragantino,4,8,,,,,23:00:00,9/11/2015,1,-1,WON,LOST,12,National 
Serie B,Luverdense,1,1,Atletico Goianiense,9,6,,,,,23:30:00,9/8/2015,0,0,DRAW,DRAW,15,National 
Serie B,Boa,0,1,Mogi Mirim,16,5,,,,,23:00:00,9/8/2015,-1,1,LOST,WON,21,National 
Serie B,Santa Cruz FC,1,2,Paysandu,12,6,,,,,23:00:00,9/8/2015,-1,1,LOST,WON,18,National 
Serie B,Bragantino,3,1,ABC,10,7,,,,,23:00:00,9/8/2015,2,-2,WON,LOST,17,National 
Serie B,Criciuma,2,3,Vitoria,7,3,,,,,23:00:00,9/8/2015,-1,1,LOST,WON,10,National 
Serie B,EC Bahia,1,0,Macae Esporte RJ,6,10,,,,,23:00:00,9/8/2015,1,-1,WON,LOST,16,National 
Serie B,Botafogo RJ,2,1,Parana,9,3,,,,,23:00:00,9/8/2015,1,-1,WON,LOST,12,National 
Serie B,Sampaio Correa,0,2,America MG,6,2,,,,,20:30:49,9/8/2015,-2,2,LOST,WON,8,National 
Serie B,Ceara,1,0,Nautico Capibaribe,5,2,,,,,23:00:00,9/7/2015,1,-1,WON,LOST,7,National 
Serie B,Oeste,0,0,CRB,2,10,,,,,20:00:00,9/7/2015,0,0,DRAW,DRAW,12,National 
Serie B,Paysandu,3,0,Boa,5,3,,,,,1:00:00,9/6/2015,3,-3,WON,LOST,8,National 
Serie B,America MG,1,2,Bragantino,7,4,,,,,1:00:00,9/6/2015,-1,1,LOST,WON,11,National 
Serie B,Vitoria,1,2,Botafogo RJ,11,4,,,,,18:59:21,9/5/2015,-1,1,LOST,WON,15,National 
Serie B,Macae Esporte RJ,1,3,Luverdense,8,4,,,,,1:30:00,9/5/2015,-2,2,LOST,WON,12,National 
Serie B,Parana,1,0,EC Bahia,1,2,,,,,1:30:00,9/5/2015,1,-1,WON,LOST,3,National 
Serie B,Mogi Mirim,0,0,Oeste,7,6,,,,,23:00:00,9/4/2015,0,0,DRAW,DRAW,13,National 
Serie B,ABC,1,1,Santa Cruz FC,9,2,,,,,23:00:00,9/4/2015,0,0,DRAW,DRAW,11,National 
Serie B,CRB,1,3,Ceara,8,7,,,,,23:00:00,9/4/2015,-2,2,LOST,WON,15,National 
Serie B,Nautico Capibaribe,1,1,Sampaio Correa,11,9,,,,,23:00:00,9/4/2015,0,0,DRAW,DRAW,20,National 
Serie B,Oeste,1,2,Macae Esporte RJ,12,2,,,,,1:30:00,9/2/2015,-1,1,LOST,WON,14,National 
Serie B,Botafogo RJ,4,0,Atletico Goianiense,8,5,,,,,1:30:00,9/2/2015,4,-4,WON,LOST,13,National 
Serie B,EC Bahia,3,2,CRB,8,13,,,,,0:30:27,9/2/2015,1,-1,WON,LOST,21,National 
Serie B,Luverdense,1,1,ABC,5,8,,,,,0:30:00,9/2/2015,0,0,DRAW,DRAW,13,National 
Serie B,Sampaio Correa,3,1,Mogi Mirim,5,7,,,,,0:30:00,9/2/2015,2,-2,WON,LOST,12,National 
Serie B,Bragantino,2,1,Vitoria,10,2,,,,,0:30:00,9/2/2015,1,-1,WON,LOST,12,National 
Serie B,Boa,1,2,Parana,1,8,,,,,0:29:38,9/2/2015,-1,1,LOST,WON,9,National 
Serie B,Santa Cruz FC,2,1,America MG,2,8,,,,,0:27:50,9/2/2015,1,-1,WON,LOST,10,National 
Serie B,Ceara,0,0,Paysandu,4,4,,,,,23:00:00,9/1/2015,0,0,DRAW,DRAW,8,National 
Serie B,Criciuma,1,0,Nautico Capibaribe,4,11,,,,,23:00:00,9/1/2015,1,-1,WON,LOST,15,National 
